,PMCID,sentence
7,PMC4177671,"ials are available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/veg/idepi"">http://github.com/veg/idepi</ext-link>.</p>
      </sec>
      <sec id=""s3e"">
        <title>Extensible API for f"
8,PMC4177671,"hon package system through standard tools (easy_install/pip), and their source code is available on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""http://github.com/veg/idepi"">github.com/veg/idepi</ext-l"
9,PMC4177671,"ip), and their source code is available on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""http://github.com/veg/idepi"">github.com/veg/idepi</ext-link> and <ext-link ext-link-type=""uri"" xlink:href=""http:/"
10,PMC4177671,"code is available on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""http://github.com/veg/idepi"">github.com/veg/idepi</ext-link> and <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/nlhepler/s"
11,PMC4177671,"com/veg/idepi"">github.com/veg/idepi</ext-link> and <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/nlhepler/sklmrmr"">github.com/nlhepler/sklmrmr</ext-link>). A Virtual Machine for Oracle's Virtu"
12,PMC4177671,"/idepi</ext-link> and <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/nlhepler/sklmrmr"">github.com/nlhepler/sklmrmr</ext-link>). A Virtual Machine for Oracle's VirtualBox has also been built to "
13,PMC4177671,"available from the main package distribution page (<ext-link ext-link-type=""uri"" xlink:href=""http://github.com/veg/idepi/"">http://github.com/veg/idepi/</ext-link>).</p>
      <p>IDEPI will likely be extende"
14,PMC4177671,"e distribution page (<ext-link ext-link-type=""uri"" xlink:href=""http://github.com/veg/idepi/"">http://github.com/veg/idepi/</ext-link>).</p>
      <p>IDEPI will likely be extended in the future to include a l"
15,PMC4177671,"m users that build novel feature extractors are recommended to submit their creations to IDEPI, via GitHub's pull request mechanism, for inclusion in a future release. Additionally, in providing APIs compat"
16,PMC4177671,"d learn models using it to contribute these models by using the pull request mechanism available in GitHub. Because the models do not include original sequence data, but only HMMER models needed to make ali"
17,PMC4177671,"nt version visit the package distribution page at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/veg/idepi"">https://github.com/veg/idepi</ext-link>.</p>
          <p>(GZ)</p>
        </caption"
18,PMC4177671,"istribution page at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/veg/idepi"">https://github.com/veg/idepi</ext-link>.</p>
          <p>(GZ)</p>
        </caption>
        <media xlink:href=""p"
0,PMC4199483,"Modified source of genealg package is available in <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/jseoane/gaCCA"">http://github.com/jseoane/gaCCA</ext-link>). One of those populations represents"
1,PMC4199483,"e is available in <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/jseoane/gaCCA"">http://github.com/jseoane/gaCCA</ext-link>). One of those populations represents different solutions for gene sel"
0,PMC4201162,"n-type=""other"">Krivine J (2014) KaSim. Available: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jkrivine/KaSim"">https://github.com/jkrivine/KaSim</ext-link>. Accessed 22 August 2014.</mixed-c"
1,PMC4201162,"im. Available: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jkrivine/KaSim"">https://github.com/jkrivine/KaSim</ext-link>. Accessed 22 August 2014.</mixed-citation>
      </ref>
      <ref id"
0,PMC4214555,"out restriction. All relevant data are within the paper and its Supporting Information files and on GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/UCanCompBio/AREBA"">https://github.com"
1,PMC4214555,"d its Supporting Information files and on GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/UCanCompBio/AREBA"">https://github.com/UCanCompBio/AREBA</ext-link></meta-value>
        </custo"
2,PMC4214555," on GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/UCanCompBio/AREBA"">https://github.com/UCanCompBio/AREBA</ext-link></meta-value>
        </custom-meta>
      </custom-meta-group>
   "
3,PMC4214555,"out restriction. All relevant data are within the paper and its Supporting Information files and on GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/UCanCompBio/AREBA"">https://github.com"
4,PMC4214555,"d its Supporting Information files and on GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/UCanCompBio/AREBA"">https://github.com/UCanCompBio/AREBA</ext-link></p>
    </notes>
  </front>
"
5,PMC4214555," on GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/UCanCompBio/AREBA"">https://github.com/UCanCompBio/AREBA</ext-link></p>
    </notes>
  </front>
  <body>
    <sec id=""s1"">
      <titl"
0,PMC4214615,"NAs (from Rfam) as well. The package is freely available at CRAN for easy installation, and also at GitHub for version control. The dedicated website with reproducible demos can be found at <ext-link ext-li"
1,PMC4214615,"cran.r-project.org/package=dcGOR</ext-link>. For ease of version control, it is also distributed at GitHub, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hfang-bristol/dcGOR"">https://github.c"
2,PMC4214615,"ersion control, it is also distributed at GitHub, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hfang-bristol/dcGOR"">https://github.com/hfang-bristol/dcGOR</ext-link>. The details on document"
3,PMC4214615,"t GitHub, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hfang-bristol/dcGOR"">https://github.com/hfang-bristol/dcGOR</ext-link>. The details on documentations and demos can be found at <ext-li"
0,PMC4222596,"Public License. The source code is available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ElofssonLab/PconsC2/"">https://github.com/ElofssonLab/PconsC2/</ext-link>. However, to run it a "
1,PMC4222596,"ble from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ElofssonLab/PconsC2/"">https://github.com/ElofssonLab/PconsC2/</ext-link>. However, to run it a rather substantial set of other programs "
0,PMC4222602,"(at time of submission updates were maintained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/robustFourierSeries"">https://github.com/Rtasseff/robustFourierSeries</ext-link>).</p>
"
1,PMC4222602," <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/robustFourierSeries"">https://github.com/Rtasseff/robustFourierSeries</ext-link>).</p>
        </sec>
        <sec id=""s3d2"">
          "
2,PMC4222602,"(at time of submission updates were maintained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/gpdPerm"">https://github.com/Rtasseff/gpdPerm</ext-link>).</p>
        </sec>
      </s"
3,PMC4222602,"aintained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/gpdPerm"">https://github.com/Rtasseff/gpdPerm</ext-link>).</p>
        </sec>
      </sec>
      <sec id=""s3e"">
        <tit"
4,PMC4222602,"(at time of submission updates were maintained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/oscillator"">https://github.com/Rtasseff/oscillator</ext-link>).</p>
        </sec>
   "
5,PMC4222602,"tained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/oscillator"">https://github.com/Rtasseff/oscillator</ext-link>).</p>
        </sec>
        <sec id=""s3e2"">
          <title>Ca"
6,PMC4222602,"(at time of submission updates were maintained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/oscillator"">https://github.com/Rtasseff/oscillator</ext-link>).</p>
        </sec>
   "
7,PMC4222602,"tained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Rtasseff/oscillator"">https://github.com/Rtasseff/oscillator</ext-link>).</p>
        </sec>
      </sec>
      <sec id=""s3f"">
        <"
0,PMC4222607,"ode utilized in this paper can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/rpinho/phd"">https://github.com/rpinho/phd</ext-link>.</meta-value>
        </custom-meta>
     "
1,PMC4222607,"be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/rpinho/phd"">https://github.com/rpinho/phd</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
    </art"
2,PMC4222607,"ode utilized in this paper can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/rpinho/phd"">https://github.com/rpinho/phd</ext-link>.</p>
    </notes>
  </front>
  <body>
    "
3,PMC4222607,"be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/rpinho/phd"">https://github.com/rpinho/phd</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec id=""s1"">
      <title>Intr"
4,PMC4222607,"ode utilized in this paper can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/rpinho/phd"">https://github.com/rpinho/phd</ext-link>.</p>
      </sec>
    </sec>
    <sec id="""
5,PMC4222607,"be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/rpinho/phd"">https://github.com/rpinho/phd</ext-link>.</p>
      </sec>
    </sec>
    <sec id=""s3"">
      <title>Results</titl"
0,PMC4222635,"h2"" ref-type=""bibr"">[28]</xref> was obtained from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sean-dougherty/isoplotter/and"">https://github.com/sean-dougherty/isoplotter/and</ext-link> used"
1,PMC4222635,"<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sean-dougherty/isoplotter/and"">https://github.com/sean-dougherty/isoplotter/and</ext-link> used to partition each of the genomes into composition"
0,PMC4222642," for all statistical implementations is available <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/vdhankani/HSVAnalysis"">https://github.com/vdhankani/HSVAnalysis</ext-link>. We applied a range "
1,PMC4222642,"ailable <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/vdhankani/HSVAnalysis"">https://github.com/vdhankani/HSVAnalysis</ext-link>. We applied a range of pattern recognition and classification "
0,PMC4230777,""">Text S1</xref>. The codes for our generative model and statistical analyses have been uploaded to GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nakae-k/glia-neuron"">https://github.c"
1,PMC4230777,"tatistical analyses have been uploaded to GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nakae-k/glia-neuron"">https://github.com/nakae-k/glia-neuron</ext-link>).</p>
      </sec>
     "
2,PMC4230777,"o GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nakae-k/glia-neuron"">https://github.com/nakae-k/glia-neuron</ext-link>).</p>
      </sec>
      <sec id=""s2b"">
        <title>Response "
0,PMC4231164,"Supplemental Information. Software is available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/reidpr/quac"">http://github.com/reidpr/quac</ext-link></meta-value>
        </custom-meta>
     "
1,PMC4231164,"are is available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/reidpr/quac"">http://github.com/reidpr/quac</ext-link></meta-value>
        </custom-meta>
      </custom-meta-group>
    </art"
2,PMC4231164,"Supplemental Information. Software is available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/reidpr/quac"">http://github.com/reidpr/quac</ext-link></p>
    </notes>
  </front>
  <body>
    "
3,PMC4231164,"are is available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/reidpr/quac"">http://github.com/reidpr/quac</ext-link></p>
    </notes>
  </front>
  <body>
    <sec id=""s1"">
      <title>Intr"
4,PMC4231164,"plementation is available as open source software: <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/reidpr/quac"">http://github.com/reidpr/quac</ext-link>.) To demonstrate the feasibility of techn"
5,PMC4231164,"en source software: <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/reidpr/quac"">http://github.com/reidpr/quac</ext-link>.) To demonstrate the feasibility of techniques built upon this data stre"
0,PMC4238958,"7]</xref>). Relevant Python codes are deposited at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/leihuang/rkfp"">http://github.com/leihuang/rkfp</ext-link>.</p>
        <list list-type=""bullet"""
1,PMC4238958," are deposited at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/leihuang/rkfp"">http://github.com/leihuang/rkfp</ext-link>.</p>
        <list list-type=""bullet"">
          <list-item>
         "
0,PMC4256005," long text document, such as a dissertation. Commonly used free version control systems include git/GitHub [git, github], Subversion [svn], and Bazaar [bzr] (see <xref ref-type=""table"" rid=""pcbi-1003954-t00"
1,PMC4256005,"cument, such as a dissertation. Commonly used free version control systems include git/GitHub [git, github], Subversion [svn], and Bazaar [bzr] (see <xref ref-type=""table"" rid=""pcbi-1003954-t001"">Table 1</x"
2,PMC4256005,"d>
              </tr>
              <tr>
                <td align=""left"" rowspan=""1"" colspan=""1"">[github]</td>
                <td align=""left"" rowspan=""1"" colspan=""1"">GitHub Development Team (2014) GitHu"
3,PMC4256005,"eft"" rowspan=""1"" colspan=""1"">[github]</td>
                <td align=""left"" rowspan=""1"" colspan=""1"">GitHub Development Team (2014) GitHub [Software]</td>
                <td align=""left"" rowspan=""1"" colspan"
4,PMC4256005,"ithub]</td>
                <td align=""left"" rowspan=""1"" colspan=""1"">GitHub Development Team (2014) GitHub [Software]</td>
                <td align=""left"" rowspan=""1"" colspan=""1"">
<ext-link ext-link-type="""
5,PMC4256005,"        <td align=""left"" rowspan=""1"" colspan=""1"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com/</ext-link>
</td>
              </tr>
              <tr>
                <"
6,PMC4256005,"ft"" rowspan=""1"" colspan=""1"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com/</ext-link>
</td>
              </tr>
              <tr>
                <td align=""left"" rowsp"
0,PMC4256014,"ion files, and the following repository hosted at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/benlansdell/retinalwaves"">https://github.com/benlansdell/retinalwaves</ext-link> (DOI: <ext-lin"
1,PMC4256014,"d at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/benlansdell/retinalwaves"">https://github.com/benlansdell/retinalwaves</ext-link> (DOI: <ext-link ext-link-type=""uri"" xlink:href=""http://dx.d"
2,PMC4256014,"ion files, and the following repository hosted at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/benlansdell/retinalwaves"">https://github.com/benlansdell/retinalwaves</ext-link> (DOI: <ext-lin"
